Timestamp,Location,Vehicle Count,Avg Speed,Density
2025-04-09 17:50:20.928369,CRP Square,82,73,83.49
2025-04-09 17:50:30.933025,Jaydev Vihar,27,46,47.51
2025-04-09 17:50:30.933025,Rupali Square,109,22,67.74
2025-04-09 17:50:30.960756,CRP Square,74,35,45.9
2025-04-09 17:50:41.007185,Jaydev Vihar,117,49,110.02
2025-04-09 17:50:41.007185,Rupali Square,35,55,24.1
2025-04-09 17:50:41.011372,CRP Square,11,80,6.15
2025-04-09 17:50:51.014885,Jaydev Vihar,11,72,7.98
2025-04-09 17:50:51.014885,Rupali Square,142,33,138.83
2025-04-09 17:50:51.014885,CRP Square,90,29,88.16
2025-04-09 17:51:01.021154,Jaydev Vihar,52,56,34.28
2025-04-09 17:51:01.021154,Rupali Square,118,24,120.25
2025-04-09 17:51:01.037153,CRP Square,94,46,58.06
2025-04-09 17:51:11.051699,Jaydev Vihar,115,45,75.42
2025-04-09 17:51:11.051699,Rupali Square,47,76,81.12
2025-04-09 17:51:11.051699,CRP Square,20,54,22.92
2025-04-09 17:51:21.057738,Jaydev Vihar,139,80,88.36
2025-04-09 17:51:21.060216,Rupali Square,120,54,135.28
2025-04-09 17:51:21.242860,CRP Square,81,25,44.57
2025-04-09 17:51:31.253468,Jaydev Vihar,33,74,19.9
2025-04-09 17:51:31.255524,Rupali Square,62,29,35.51
2025-04-09 17:51:31.256564,CRP Square,144,39,81.78
2025-04-09 17:51:41.258833,Jaydev Vihar,91,29,152.74
2025-04-09 17:51:43.457271,Rupali Square,85,36,51.14
2025-04-09 17:51:43.463689,CRP Square,52,42,27.1
2025-04-09 17:51:53.465646,Jaydev Vihar,112,24,101.44
2025-04-09 17:51:53.465646,Rupali Square,119,21,127.69
2025-04-09 17:51:53.465646,CRP Square,120,56,126.68
2025-04-09 17:52:03.471973,Jaydev Vihar,32,77,24.64
2025-04-09 17:52:03.471973,Rupali Square,115,24,153.37
2025-04-09 17:52:03.471973,CRP Square,18,59,16.1
2025-04-09 17:52:13.477981,Jaydev Vihar,72,57,46.86
2025-04-09 17:52:13.560825,Rupali Square,90,31,81.21
2025-04-09 17:52:13.561324,CRP Square,134,48,116.77
2025-04-09 17:52:23.564675,Jaydev Vihar,65,61,39.85
2025-04-09 17:52:23.564675,Rupali Square,79,49,139.0
2025-04-09 17:52:23.564675,CRP Square,86,72,60.62
2025-04-09 17:52:33.570364,Jaydev Vihar,36,72,33.11
2025-04-09 17:52:33.570364,Rupali Square,91,60,94.46
2025-04-09 17:52:33.570364,CRP Square,143,75,81.3
2025-04-09 17:52:43.576050,Jaydev Vihar,27,26,18.46
2025-04-09 17:52:43.576050,Rupali Square,99,55,67.29
2025-04-09 17:52:43.576050,CRP Square,35,55,31.92
2025-04-09 17:52:53.581902,Jaydev Vihar,92,62,63.26
2025-04-09 17:52:53.581902,Rupali Square,113,20,61.42
2025-04-09 17:52:53.581902,CRP Square,91,78,53.24
2025-04-09 17:53:03.588029,Jaydev Vihar,110,75,103.19
2025-04-09 17:53:03.589864,Rupali Square,98,76,76.72
2025-04-09 17:53:03.741982,CRP Square,84,42,73.41
2025-04-09 17:53:13.744254,Jaydev Vihar,80,29,41.54
2025-04-09 17:53:13.744254,Rupali Square,122,39,179.58
2025-04-09 17:53:13.744254,CRP Square,68,73,62.83
2025-04-09 17:53:23.845292,Jaydev Vihar,134,26,113.78
2025-04-09 17:53:24.001794,Rupali Square,40,79,27.3
2025-04-09 17:53:24.001794,CRP Square,146,32,116.28
2025-04-09 17:53:34.005821,Jaydev Vihar,38,71,37.85
2025-04-09 17:53:34.005821,Rupali Square,128,53,229.55
2025-04-09 17:53:34.005821,CRP Square,115,60,95.63
2025-04-09 17:53:44.012043,Jaydev Vihar,134,28,217.59
2025-04-09 17:53:44.176306,Rupali Square,42,62,37.15
2025-04-09 17:53:44.214809,CRP Square,114,66,90.85
2025-04-09 17:53:54.217085,Jaydev Vihar,89,47,72.42
2025-04-09 17:53:54.217085,Rupali Square,58,54,50.72
2025-04-09 17:53:54.220727,CRP Square,40,71,22.24
2025-04-09 17:54:04.223579,Jaydev Vihar,61,71,59.18
2025-04-09 17:54:04.225997,Rupali Square,101,78,51.38
2025-04-09 17:54:04.227653,CRP Square,44,33,27.7
2025-04-09 17:54:14.229518,Jaydev Vihar,88,73,73.14
2025-04-09 17:54:14.229518,Rupali Square,17,32,17.0
2025-04-09 17:54:14.229518,CRP Square,149,49,94.33
2025-04-09 17:54:24.279326,Jaydev Vihar,104,24,54.71
2025-04-09 17:54:24.563093,Rupali Square,132,79,221.32
2025-04-09 17:54:24.564701,CRP Square,36,54,59.27
2025-04-09 17:54:34.567024,Jaydev Vihar,81,46,40.83
2025-04-09 17:54:34.568034,Rupali Square,11,26,7.17
2025-04-09 17:54:34.602598,CRP Square,128,62,115.16
2025-04-09 17:54:44.614875,Jaydev Vihar,148,29,91.68
2025-04-09 17:54:44.614875,Rupali Square,54,65,41.21
2025-04-09 17:54:44.614875,CRP Square,45,35,89.48
2025-04-09 17:54:54.621112,Jaydev Vihar,46,23,54.3
2025-04-09 17:54:54.621112,Rupali Square,33,57,31.6
2025-04-09 17:54:54.621112,CRP Square,12,42,6.57
2025-04-09 17:55:04.627088,Jaydev Vihar,122,74,90.43
2025-04-09 17:55:04.627088,Rupali Square,31,78,59.84
2025-04-09 17:55:04.627088,CRP Square,61,70,114.44
2025-04-09 17:55:14.633337,Jaydev Vihar,69,44,104.03
2025-04-09 17:55:14.634547,Rupali Square,89,24,137.3
2025-04-09 17:55:14.635325,CRP Square,144,48,132.31
2025-04-09 17:55:24.637098,Jaydev Vihar,58,48,48.95
2025-04-09 17:55:24.637098,Rupali Square,97,47,55.47
2025-04-09 17:55:24.640552,CRP Square,10,49,9.34
2025-04-09 17:55:34.643568,Jaydev Vihar,15,49,10.53
2025-04-09 17:55:34.643568,Rupali Square,34,30,23.29
2025-04-09 17:55:34.643568,CRP Square,89,33,46.88
2025-04-09 17:55:44.649621,Jaydev Vihar,64,31,58.03
2025-04-09 17:55:44.653520,Rupali Square,73,52,55.16
2025-04-09 17:55:44.656067,CRP Square,134,45,88.86
2025-04-09 17:55:54.696568,Jaydev Vihar,120,35,72.1
2025-04-09 17:55:54.696568,Rupali Square,40,22,79.35
2025-04-09 17:55:54.696568,CRP Square,62,63,40.45
2025-04-09 17:56:04.704258,Jaydev Vihar,66,43,116.59
2025-04-09 17:56:04.729746,Rupali Square,92,22,108.56
2025-04-09 17:56:04.729746,CRP Square,96,69,64.87
2025-04-09 17:56:14.733701,Jaydev Vihar,92,59,52.36
2025-04-09 17:56:14.733701,Rupali Square,58,43,45.26
2025-04-09 17:56:14.733701,CRP Square,83,36,90.07
2025-04-09 17:56:24.738779,Jaydev Vihar,43,45,21.68
2025-04-09 17:56:25.083600,Rupali Square,31,48,22.42
2025-04-09 17:56:25.097497,CRP Square,118,34,59.76
2025-04-09 17:56:35.101855,Jaydev Vihar,138,29,131.79
2025-04-09 17:56:37.036374,Rupali Square,48,61,33.46
2025-04-09 17:56:37.038615,CRP Square,27,23,22.27
2025-04-09 17:56:47.041256,Jaydev Vihar,123,38,181.06
2025-04-09 17:56:47.544066,Rupali Square,130,40,82.65
2025-04-09 17:56:47.586679,CRP Square,147,31,73.57
2025-04-09 17:56:57.589518,Jaydev Vihar,128,72,97.34
2025-04-09 17:56:57.954448,Rupali Square,25,51,18.85
2025-04-09 17:56:57.956728,CRP Square,58,32,32.65
2025-04-09 17:57:07.958610,Jaydev Vihar,106,50,91.37
2025-04-09 17:57:07.960737,Rupali Square,76,31,40.67
2025-04-09 17:57:07.963432,CRP Square,42,63,38.64
2025-04-09 17:57:17.966078,Jaydev Vihar,94,72,69.33
2025-04-09 17:57:17.969253,Rupali Square,22,50,21.94
2025-04-09 17:57:17.970990,CRP Square,66,27,43.3
2025-04-09 17:57:27.973467,Jaydev Vihar,14,69,19.01
2025-04-09 17:57:27.976528,Rupali Square,81,74,149.27
2025-04-09 17:57:27.976796,CRP Square,90,57,79.02
2025-04-09 17:57:37.980329,Jaydev Vihar,118,28,80.66
2025-04-09 17:57:37.980877,Rupali Square,150,62,115.16
2025-04-09 17:57:37.985198,CRP Square,31,70,56.23
2025-04-09 17:57:47.988252,Jaydev Vihar,75,31,45.17
2025-04-09 17:57:47.991400,Rupali Square,100,29,55.3
2025-04-09 17:57:47.991896,CRP Square,66,76,54.05
2025-04-09 17:57:57.996568,Jaydev Vihar,142,29,111.46
2025-04-09 17:57:57.999497,Rupali Square,13,41,7.51
2025-04-09 17:57:58.001713,CRP Square,108,49,89.61
2025-04-09 17:58:08.003864,Jaydev Vihar,131,59,113.28
2025-04-09 17:58:08.003864,Rupali Square,91,63,106.57
2025-04-09 17:58:08.008372,CRP Square,118,60,70.86
2025-04-09 17:58:18.010487,Jaydev Vihar,61,34,68.87
2025-04-09 17:58:18.011041,Rupali Square,45,27,31.6
2025-04-09 17:58:18.011041,CRP Square,69,48,65.54
2025-04-09 17:58:28.017509,Jaydev Vihar,38,47,42.07
2025-04-09 17:58:28.019021,Rupali Square,121,67,83.81
2025-04-09 17:58:28.019021,CRP Square,88,51,173.0
2025-04-09 17:58:38.024223,Jaydev Vihar,47,72,25.82
2025-04-09 17:58:38.026389,Rupali Square,44,46,23.94
2025-04-09 17:58:38.028485,CRP Square,50,46,26.04
2025-04-09 17:58:48.030999,Jaydev Vihar,72,53,68.81
2025-04-09 17:58:48.033190,Rupali Square,35,37,19.73
2025-04-09 17:58:48.035118,CRP Square,50,62,29.92
2025-04-09 17:58:58.037602,Jaydev Vihar,119,66,196.0
2025-04-09 17:58:58.039612,Rupali Square,145,56,159.16
2025-04-09 17:58:58.039612,CRP Square,131,63,70.94
2025-04-09 17:59:08.044591,Jaydev Vihar,124,78,106.52
2025-04-09 17:59:08.046628,Rupali Square,139,77,220.22
2025-04-09 17:59:08.048641,CRP Square,48,24,52.54
2025-04-09 17:59:18.051660,Jaydev Vihar,32,75,16.31
2025-04-09 17:59:18.053668,Rupali Square,54,68,94.65
2025-04-09 17:59:18.053668,CRP Square,121,52,139.75
2025-04-09 17:59:28.057992,Jaydev Vihar,114,24,205.14
2025-04-09 17:59:28.058944,Rupali Square,74,26,39.85
2025-04-09 17:59:28.060091,CRP Square,46,42,32.41
2025-04-09 17:59:38.062010,Jaydev Vihar,87,44,53.69
2025-04-09 17:59:38.064041,Rupali Square,101,59,71.87
2025-04-09 17:59:38.065227,CRP Square,54,65,31.33
2025-04-09 17:59:48.067095,Jaydev Vihar,109,32,74.68
2025-04-09 17:59:48.068931,Rupali Square,36,23,26.11
2025-04-09 17:59:48.070527,CRP Square,91,27,90.24
